date,close,open,high,low,volume
2024-07-12,1403.3079999999998,1397.4979999999998,1410.888,1389.9379999999999,23386
2024-07-15,1399.388,1394.4879999999998,1412.4879999999998,1394.4879999999998,19176
2024-07-16,1400.4879999999998,1400.4879999999998,1406.4879999999998,1389.5379999999998,20316
2024-07-17,1425.888,1400.5879999999997,1427.4879999999998,1394.5079999999998,34311
2024-07-18,1421.9979999999998,1423.9879999999998,1439.4879999999998,1417.0179999999998,28870
2024-07-19,1450.1079999999997,1415.2979999999998,1453.668,1408.4979999999998,38943
2024-07-22,1423.4879999999998,1449.518,1454.4679999999998,1416.138,28543
2024-07-23,1379.4879999999998,1423.4879999999998,1425.4879999999998,1379.4879999999998,30944
2024-07-24,1364.5079999999998,1374.6879999999999,1388.1879999999999,1359.4879999999998,24123
2024-07-25,1354.9779999999998,1364.5079999999998,1372.4879999999998,1344.4979999999998,28347
2024-07-26,1346.6779999999999,1354.9779999999998,1362.2079999999999,1335.388,32354
2024-07-29,1322.5079999999998,1339.4879999999998,1346.4779999999998,1322.4879999999998,30869
2024-07-30,1304.4779999999998,1310.4679999999998,1314.7579999999998,1285.7879999999998,51779
2024-07-31,1345.768,1297.588,1351.758,1297.588,43272
2024-08-01,1310.648,1342.4879999999998,1344.4879999999998,1309.1879999999999,32038
2024-08-02,1309.9379999999999,1298.088,1321.4579999999999,1298.088,21928
2024-08-05,1334.4979999999998,1313.3679999999997,1350.4879999999998,1310.0079999999998,37736
2024-08-06,1329.1879999999999,1346.4879999999998,1348.4879999999998,1318.4979999999998,27444
2024-08-07,1339.9879999999998,1329.9879999999998,1346.4779999999998,1322.7879999999998,20622
2024-08-08,1355.1779999999999,1335.4879999999998,1372.668,1333.4879999999998,25131
2024-08-09,1361.2879999999998,1384.5179999999998,1393.4879999999998,1361.2879999999998,30138
2024-08-12,1360.5879999999997,1354.4879999999998,1367.4879999999998,1351.0679999999998,13632
2024-08-13,1347.4979999999998,1357.4879999999998,1359.4879999999998,1336.4979999999998,16308
2024-08-14,1337.7879999999998,1347.4979999999998,1349.388,1336.5079999999998,13414
2024-08-15,1351.378,1329.5179999999998,1360.4779999999998,1328.4379999999999,23039
2024-08-16,1355.6879999999999,1351.2779999999998,1360.408,1341.4979999999998,16455
2024-08-19,1349.9279999999999,1356.4879999999998,1383.368,1349.4879999999998,20433
2024-08-20,1347.2079999999999,1354.388,1354.418,1338.4879999999998,18591
2024-08-21,1342.068,1344.4879999999998,1352.4679999999998,1340.1779999999999,15092
2024-08-22,1334.5379999999998,1340.4879999999998,1344.4879999999998,1324.4979999999998,19527
2024-08-23,1339.4779999999998,1332.488,1347.988,1330.608,15320
2024-08-26,1336.4879999999998,1341.4879999999998,1348.348,1327.638,15628
2024-08-27,1328.558,1336.488,1337.488,1325.598,13657
2024-08-28,1313.4879999999998,1328.5579999999998,1330.4879999999998,1299.4879999999998,31664
2024-08-29,1337.7879999999998,1304.4879999999998,1342.4879999999998,1304.4879999999998,27472
2024-08-30,1367.6779999999999,1337.4879999999998,1382.5579999999998,1329.4879999999998,38739
2024-09-02,1319.4879999999998,1354.4879999999998,1362.4879999999998,1319.4879999999998,34135
2024-09-03,1334.4879999999998,1322.4879999999998,1339.4679999999998,1317.5079999999998,17888
2024-09-04,1324.4879999999998,1326.4879999999998,1343.6779999999999,1324.2279999999998,14211
2024-09-05,1329.368,1324.9879999999998,1331.4879999999998,1321.4879999999998,14503
2024-09-06,1322.4879999999998,1329.4879999999998,1330.4879999999998,1322.4879999999998,10321
2024-09-09,1299.4879999999998,1304.4979999999998,1318.1979999999999,1294.5679999999998,28638
2024-09-10,1302.4879999999998,1294.5079999999998,1317.4879999999998,1294.5079999999998,19803
2024-09-11,1304.4879999999998,1300.0879999999997,1310.368,1289.4879999999998,20996
2024-09-12,1259.548,1304.4879999999998,1309.4879999999998,1259.398,47948
2024-09-13,1228.6179999999997,1255.4879999999998,1256.4879999999998,1221.7879999999998,56005
2024-09-18,1191.388,1224.4879999999998,1224.4979999999998,1191.148,46185
2024-09-19,1185.4879999999998,1186.4879999999998,1217.3679999999997,1170.3179999999998,59988
2024-09-20,1188.408,1185.9879999999998,1198.3879999999997,1174.5179999999998,39982
2024-09-23,1186.028,1192.4879999999998,1217.9879999999998,1185.148,45550
2024-09-24,1297.0879999999997,1209.5779999999997,1297.4879999999998,1189.5779999999997,100413
2024-09-25,1323.4879999999998,1324.5379999999998,1351.4879999999998,1321.1979999999999,73954
2024-09-26,1453.4879999999998,1324.4479999999999,1454.3579999999997,1320.4879999999998,97278
2024-09-27,1553.6879999999999,1524.488,1553.6879999999999,1489.848,87922
2024-09-30,1672.4879999999998,1616.4879999999998,1684.368,1576.4879999999998,157293
2024-10-08,1647.4879999999998,1834.4879999999998,1834.4879999999998,1604.668,194709
2024-10-09,1519.638,1624.4879999999998,1624.4879999999998,1514.4879999999998,120197
2024-10-10,1564.4879999999998,1546.7479999999998,1592.5679999999998,1515.4879999999998,74603
2024-10-11,1529.4779999999998,1539.888,1564.4479999999999,1514.4879999999998,41915
2024-10-14,1526.4779999999998,1537.4879999999998,1545.118,1505.658,44812
2024-10-15,1478.7379999999998,1523.4879999999998,1525.4779999999998,1477.4979999999998,43571
2024-10-16,1446.9879999999998,1465.368,1474.2879999999998,1434.4879999999998,46664
2024-10-17,1419.088,1461.4879999999998,1462.148,1417.898,39460
2024-10-18,1465.4879999999998,1417.4879999999998,1492.328,1403.4479999999999,68619
2024-10-21,1453.2879999999998,1465.6979999999999,1474.4579999999999,1445.6979999999999,42008
2024-10-22,1467.4879999999998,1451.0479999999998,1484.668,1448.6879999999999,36269
2024-10-23,1491.9879999999998,1468.5979999999997,1501.4379999999999,1456.4879999999998,40088
2024-10-24,1476.6879999999999,1485.4879999999998,1499.4879999999998,1469.4979999999998,23923
2024-10-25,1483.3379999999997,1471.4879999999998,1499.2779999999998,1470.4979999999998,27745
2024-10-28,1489.4879999999998,1484.4879999999998,1489.4879999999998,1446.7179999999998,39121
2024-10-29,1456.1079999999997,1484.4879999999998,1504.4879999999998,1454.4879999999998,41166
2024-10-30,1456.4879999999998,1449.4879999999998,1475.6779999999999,1447.898,32006
2024-10-31,1452.2779999999998,1456.638,1464.4879999999998,1444.4879999999998,29957
2024-11-01,1458.2379999999998,1445.4879999999998,1469.6179999999997,1445.2879999999998,32284
2024-11-04,1472.6879999999999,1469.4179999999997,1474.4879999999998,1452.5479999999998,29093
2024-11-05,1501.4779999999998,1464.4879999999998,1502.1879999999999,1460.4979999999998,45640
2024-11-06,1495.4879999999998,1499.4879999999998,1513.4779999999998,1485.7079999999999,37631
2024-11-07,1573.6279999999997,1486.9479999999999,1577.9879999999998,1486.7879999999998,74739
2024-11-08,1534.4579999999999,1585.378,1591.5979999999997,1525.4979999999998,60771
2024-11-11,1522.4979999999998,1514.4879999999998,1534.4379999999999,1491.6779999999999,43854
2024-11-18,1483.4879999999998,1486.4879999999998,1500.4779999999998,1479.4879999999998,27092
2024-11-19,1466.408,1489.4879999999998,1493.8579999999997,1449.4879999999998,33266
2024-11-20,1469.2979999999998,1467.4879999999998,1478.4579999999999,1455.7879999999998,21345
2024-11-21,1469.618,1468.3579999999997,1473.4779999999998,1456.4879999999998,18262
2024-11-22,1432.3079999999998,1465.6379999999997,1472.2579999999998,1432.3079999999998,33436
2024-11-25,1423.058,1435.4879999999998,1456.4879999999998,1421.158,33186
2024-11-26,1433.4879999999998,1423.058,1443.368,1413.368,25745
2024-11-27,1443.5379999999998,1433.4879999999998,1446.638,1429.4879999999998,25934
2024-11-28,1442.4879999999998,1446.4879999999998,1449.4779999999998,1426.4879999999998,23952
2024-11-29,1450.2279999999998,1441.4879999999998,1479.4879999999998,1437.6979999999999,36088
2024-12-02,1449.488,1450.488,1454.478,1439.588,26820
2024-12-03,1451.2279999999998,1448.4879999999998,1453.3879999999997,1440.5679999999998,24807
2024-12-04,1444.4879999999998,1444.5579999999998,1448.148,1434.4879999999998,23924
2024-12-05,1435.4879999999998,1435.3479999999997,1442.3479999999997,1434.4879999999998,16141
2024-12-06,1445.4979999999998,1437.4879999999998,1463.3879999999997,1432.5579999999998,32040
2024-12-09,1443.2879999999998,1446.5079999999998,1454.2079999999999,1437.6879999999999,19800
2024-12-10,1471.078,1494.4879999999998,1504.2179999999998,1469.668,60312
2024-12-11,1460.0879999999997,1464.4879999999998,1479.4879999999998,1455.4679999999998,29671
2024-12-12,1490.2879999999998,1456.5079999999998,1490.4879999999998,1453.4879999999998,41937
2024-12-13,1443.4879999999998,1474.498,1479.4779999999998,1443.368,49512
2024-12-16,1451.6879999999999,1445.4879999999998,1453.4879999999998,1435.1979999999999,32537
2024-12-17,1482.4879999999998,1450.4779999999998,1493.4879999999998,1445.4979999999998,54172
2024-12-18,1495.988,1482.4579999999999,1501.488,1471.588,41162
2024-12-19,1475.4979999999998,1489.6279999999997,1492.4179999999997,1474.8179999999998,24809
2024-12-20,1470.37,1479.4999999999998,1490.1699999999998,1468.3899999999999,28158
2024-12-23,1474.82,1471.37,1486.37,1465.37,21603
2024-12-24,1487.1899999999998,1473.37,1492.37,1469.9599999999998,22105
2024-12-25,1478.3700000000001,1487.17,1487.17,1474.47,17123
2024-12-26,1476.1599999999999,1482.37,1487.1499999999999,1471.37,18287
2024-12-27,1477.34,1477.27,1484.37,1467.87,20759
2024-12-30,1473.37,1482.34,1492.33,1473.37,25130
2024-12-31,1472.37,1473.77,1493.37,1470.3799999999999,39354
2025-01-02,1436.37,1472.37,1472.86,1428.37,50029
2025-01-03,1423.37,1442.87,1443.36,1415.3799999999999,32628
2025-01-06,1388.37,1401.37,1411.0299999999997,1381.1699999999998,44255
2025-01-07,1388.57,1393.03,1400.26,1387.37,24221
2025-01-08,1390.87,1388.37,1400.19,1375.03,35258
2025-01-09,1392.37,1397.36,1412.9499999999998,1381.35,29706
2025-01-10,1384.37,1395.4699999999998,1400.32,1384.37,21872
2025-01-13,1392.35,1373.37,1392.81,1370.3799999999999,21083
2025-01-14,1420.87,1393.32,1427.05,1390.37,30957
2025-01-15,1419.6399999999999,1415.37,1422.9699999999998,1408.3799999999999,18399
2025-01-16,1394.75,1422.37,1431.03,1390.37,26342
2025-01-17,1403.12,1394.76,1409.37,1394.75,18309
2025-01-20,1423.1699999999998,1409.37,1438.1599999999999,1408.37,31410
2025-01-21,1416.52,1429.37,1430.37,1413.37,16856
2025-01-22,1389.37,1411.6399999999999,1416.32,1386.37,28294
2025-01-23,1391.37,1398.34,1416.37,1386.37,27125
2025-01-24,1384.37,1390.37,1396.1599999999999,1378.6799999999998,31360
2025-01-27,1383.36,1385.37,1392.34,1375.3899999999999,29356
2025-02-05,1352.1699999999998,1388.37,1391.37,1350.58,40757
2025-02-06,1361.2099999999998,1348.3799999999999,1370.36,1348.3799999999999,27356
2025-02-07,1384.37,1362.05,1391.05,1351.78,37242
2025-02-10,1379.8799999999999,1386.37,1388.37,1375.4599999999998,20840
2025-02-11,1366.37,1383.32,1384.33,1364.27,23573
2025-02-12,1391.37,1366.37,1393.37,1365.25,25476
2025-02-13,1413.4299999999998,1391.3899999999999,1423.62,1382.8799999999999,43385
2025-02-14,1423.37,1413.4299999999998,1425.37,1406.59,27100
2025-02-17,1419.99,1429.3700000000001,1443.3500000000001,1415.47,32471
2025-02-18,1423.37,1418.37,1441.36,1410.4499999999998,27800
2025-02-19,1439.37,1423.42,1442.81,1413.27,32393
2025-02-20,1422.37,1431.37,1440.34,1421.76,23750
2025-02-21,1436.58,1428.37,1445.1,1421.3799999999999,36418
2025-02-24,1427.4399999999998,1436.37,1447.8899999999999,1422.37,34744
2025-02-25,1402.37,1418.3799999999999,1421.76,1400.37,28387
2025-02-26,1408.3799999999999,1403.82,1413.33,1393.37,26366
2025-02-27,1433.9299999999998,1408.3899999999999,1438.27,1402.37,49762
2025-02-28,1449.1599999999999,1433.87,1476.75,1430.37,56129
2025-03-03,1435.3899999999999,1450.9699999999998,1469.36,1429.87,31596
2025-03-04,1418.48,1433.37,1434.37,1413.58,25211
2025-03-05,1414.74,1420.3700000000001,1422.3700000000001,1408.47,24605
2025-03-06,1454.35,1422.37,1458.5699999999997,1420.4499999999998,42168
2025-03-07,1469.37,1451.37,1476.7299999999998,1451.37,37991
2025-03-10,1471.27,1468.18,1475.25,1454.51,31369
2025-03-11,1497.05,1465.37,1497.05,1460.37,39776
2025-03-12,1490.95,1495.33,1498.05,1474.72,29604
2025-03-13,1486.14,1492.37,1503.87,1479.25,25724
2025-03-14,1576.3799999999999,1496.03,1576.3799999999999,1489.37,92913
2025-03-17,1586.23,1605.37,1606.36,1575.25,54689
2025-03-18,1572.37,1593.4099999999999,1600.37,1570.07,31613
2025-03-19,1584.08,1572.6599999999999,1596.37,1571.37,27390
2025-03-20,1552.37,1584.08,1585.9699999999998,1543.4399999999998,36737
2025-03-21,1522.12,1547.37,1560.5699999999997,1517.1999999999998,33614
2025-03-24,1531.37,1518.37,1538.03,1510.75,25566
2025-03-25,1523.87,1536.37,1541.17,1515.03,17674
2025-03-26,1524.37,1521.1399999999999,1530.9499999999998,1519.37,14324
2025-03-27,1537.37,1524.37,1546.62,1521.75,17956
2025-03-28,1533.58,1539.3,1541.37,1524.37,16228
2025-03-31,1509.37,1529.35,1535.33,1508.4299999999998,21085
2025-04-01,1504.3899999999999,1512.37,1518.26,1500.58,18556
2025-04-02,1497.3899999999999,1506.37,1516.1699999999998,1493.87,21674
2025-04-03,1517.2499999999998,1478.37,1534.37,1477.3799999999999,35481
2025-04-07,1448.37,1468.3799999999999,1485.2199999999998,1410.37,101953
2025-04-08,1493.37,1461.37,1493.37,1443.37,73876
2025-04-09,1489.4099999999999,1473.3899999999999,1505.1699999999998,1468.9199999999998,55630
2025-04-10,1497.37,1499.36,1503.37,1476.37,38620
2025-04-11,1517.35,1528.34,1528.34,1493.37,32634
2025-04-14,1500.36,1509.34,1514.37,1499.8999999999999,21711
2025-04-15,1506.37,1500.37,1513.37,1493.37,21489
2025-04-16,1507.54,1500.37,1524.37,1485.37,31156
2025-04-17,1518.37,1502.37,1524.87,1498.36,23846
2025-04-18,1514.31,1514.37,1523.37,1504.37,20298
2025-04-21,1499.37,1513.87,1513.87,1499.37,18057
2025-04-22,1497.1699999999998,1498.37,1504.6699999999998,1491.58,18432
2025-04-23,1500.37,1507.37,1507.59,1493.37,18669
2025-04-24,1500.62,1500.37,1509.05,1497.35,14872
2025-04-25,1498.37,1505.4699999999998,1509.57,1498.37,14765
2025-04-28,1498.3700000000001,1500.3700000000001,1503.3700000000001,1494.97,14660
2025-04-29,1492.37,1498.37,1500.9099999999999,1480.3899999999999,18922
2025-04-30,1495.37,1498.36,1515.0299999999997,1494.6699999999998,25754
2025-05-06,1498.5699999999997,1507.37,1507.37,1492.6999999999998,18300
2025-05-07,1503.37,1518.37,1518.37,1498.57,27462
2025-05-08,1526.5599999999997,1501.37,1541.1499999999999,1498.1999999999998,33481
2025-05-09,1539.55,1527.36,1545.82,1523.4199999999998,23672
2025-05-12,1552.8700000000001,1546.3700000000001,1567.3,1544.98,24735
2025-05-13,1538.67,1557.29,1557.29,1533.48,21258
2025-05-14,1583.36,1538.37,1593.37,1536.55,39460
2025-05-15,1580.38,1583.17,1591.96,1572.5,24733
2025-05-16,1562.5,1582.36,1585.36,1562.5,22935
2025-05-19,1527.35,1544.37,1548.37,1522.25,38063
2025-05-20,1534.3700000000001,1528.3700000000001,1543.17,1523.47,19522
2025-05-21,1529.34,1533.37,1544.31,1529.34,19795
2025-05-22,1528.3700000000001,1529.3600000000001,1533.3600000000001,1518.47,15090
2025-05-23,1520.97,1523.57,1536.27,1520.03,21537
2025-05-26,1498.87,1518.37,1523.0,1493.37,27087
2025-05-27,1492.27,1499.37,1506.9699999999998,1491.8799999999999,17752
2025-05-28,1485.37,1492.36,1494.83,1481.37,16266
2025-05-29,1488.37,1488.37,1503.37,1480.37,21860
2025-05-30,1470.37,1488.52,1493.37,1463.61,31239
2025-06-03,1457.37,1456.3799999999999,1467.37,1453.3899999999999,28979
2025-06-04,1458.33,1458.87,1471.37,1457.59,23008
2025-06-05,1462.37,1462.37,1464.37,1450.57,23214
2025-06-06,1454.76,1462.1699999999998,1467.34,1451.37,25023
2025-06-09,1434.48,1453.3899999999999,1457.07,1434.05,44959
2025-06-10,1423.3799999999999,1434.37,1440.37,1423.1699999999998,30492
2025-06-11,1428.3700000000001,1425.17,1442.3700000000001,1424.47,30893
2025-06-12,1407.3700000000001,1428.3700000000001,1432.24,1402.47,49904
2025-06-13,1375.32,1392.7799999999997,1398.34,1373.4299999999998,59113
2025-06-16,1370.6599999999999,1349.57,1373.4099999999999,1349.55,42888
2025-06-17,1375.37,1368.37,1375.37,1360.55,27232
2025-06-18,1373.37,1388.37,1391.81,1369.3799999999999,30761
2025-06-19,1374.37,1374.37,1382.04,1365.55,24501
2025-06-20,1377.03,1371.95,1389.51,1368.57,34816
2025-06-23,1368.37,1368.37,1381.37,1353.55,26723
2025-06-24,1385.57,1371.72,1400.05,1371.72,36312
2025-06-25,1384.2299999999998,1387.4799999999998,1397.57,1368.8799999999999,41050
2025-06-26,1396.043,1391.043,1404.043,1386.1229999999998,34860
2025-06-27,1379.1329999999998,1396.0529999999999,1399.043,1379.1329999999998,38250
2025-06-30,1385.5629999999999,1379.543,1389.273,1378.043,30457
2025-07-01,1381.1429999999998,1385.043,1387.983,1379.3529999999998,19878
